爱心东东飞利浦E135X  超长待机 移动联通2G双卡双待 翻盖老人手机 老年机 炫舞红,259.00,10+
华为（HUAWEI） 华为mate20 pro 手机 宝蓝色 全网通6G+128G,5688.00,40+
爱心东东华为（HUAWEI） P20 Pro 手机 极光闪蝶 全网通(6G+128G),4299.00,100+
华为（HUAWEI） 荣耀Magic2 全网通 移动联通电信4G全面屏手机 双卡双待 渐变红 8GB 128GB,4299.00,4
诺基亚（NOKIA） 8110 手机 老人机 滑盖 香蕉机 老年手机 移动联通4G 双卡双待 黑色 移动联通4G,468.00,70+
华为（HUAWEI） 华为P20 Pro 手机 珠光贝母 全网通(6GB 128GB),4988.00,60+
美图（meitu） T8s 自拍美颜全网通4G手机 烈焰红,1368.00,100+
飞利浦（PHILIPS） 【特惠】S626L智能老人手机 6英寸学生八核游戏 移动联通电信4G全网通 旭日金（3G+32G）,653.00,20+
三星（SAMSUNG） Galaxy A9 Star lite （SM-A6050）全网通4G手机 深海（4G+64G）,1399.00,20+
OPPO 【6期免息】 K1手机 骁龙660 屏幕指纹解锁手机 6.4英寸水滴屏 双卡双待全网通 （4G+64G）梵星蓝,1599.00,1700+
HUAWEI 华为  nova 3i 全面屏高清四摄游戏手机 蓝楹紫 全网通  6G+128G,2399.00,100+
爱心东东飞利浦（PHILIPS） S562Z 全网通4G 智能老人手机 大界面 语音王 4GB+64GB 黑色,1099.00,10+
华为（HUAWEI） 荣耀Magic2 全网通 移动联通电信4G全面屏手机 双卡双待 渐变红 8GB 128GB,4299.00,4
诺基亚（NOKIA） 8110 手机 老人机 滑盖 香蕉机 老年手机 移动联通4G 双卡双待 黑色 移动联通4G,468.00,70+
华为（HUAWEI） 华为P20 Pro 手机 珠光贝母 全网通(6GB 128GB),4988.00,60+
美图（meitu） T8s 自拍美颜全网通4G手机 烈焰红,1368.00,100+
飞利浦（PHILIPS） 【特惠】S626L智能老人手机 6英寸学生八核游戏 移动联通电信4G全网通 旭日金（3G+32G）,653.00,20+
三星（SAMSUNG） Galaxy A9 Star lite （SM-A6050）全网通4G手机 深海（4G+64G）,1399.00,20+
OPPO 【6期免息】 K1手机 骁龙660 屏幕指纹解锁手机 6.4英寸水滴屏 双卡双待全网通 （4G+64G）梵星蓝,1599.00,1700+
HUAWEI 华为  nova 3i 全面屏高清四摄游戏手机 蓝楹紫 全网通  6G+128G,2399.00,100+
爱心东东飞利浦（PHILIPS） S562Z 全网通4G 智能老人手机 大界面 语音王 4GB+64GB 黑色,1099.00,10+
华为（HUAWEI） 麦芒6 手机 全网通 黑色 全网通（4GB 64GB）,1378.00,500+
爱心东东华为（HUAWEI） 荣耀8X Max 手机 幻夜黑 全网通（4G+128G）,1619.00,700+
华为（HUAWEI） nova3e 4G智能手机 全面屏2400万前置摄像 幻夜黑 全网通4G+64G 赠荣耀原装耳机,1599.00,300+
华为（HUAWEI） 荣耀9i手机 千元潮美旗舰 小萌脸全面屏 1600万前置感光增强镜头 双卡双待 魅海蓝 4GB+64GB,1199.00,10+
小米（MI） 红米5 Plus 全网通版 4G智能手机 双卡双待 黑色 4G+64G,968.00,1400+
CONQUEST 征服 S11 三防智能手机 骑士手机 双卡双待 超长待机 红色,2258.00,20+
小米（MI） 红米6A AI美颜 双卡双待 4G智能手机 流沙金 全网通4G(3GB+32GB),649.00,100+
华为（HUAWEI） 华为 P10 4G智能手机 双卡双待 钻雕金 移动全网通4G+128G,2399.00,500+
华为（HUAWEI） nova2s 全面屏 四摄手机 曜石黑 全网通（6G RAM+128G ROM）,2099.00,800+
华为（HUAWEI） 荣耀Note10 全网通 手机 幻夜黑 6G+128G,3199.00,40+
华为（HUAWEI） 荣耀9青春版全网通手机 幻夜黑 3G+32G,899.00,600+
中兴（ZTE） Blade A3 手机 静谧蓝 全网通(3+32G),517.00,60+
天语（K-TOUCH） 天语老人手机老人机女男移动联通大字体老年机大音量大按键双卡双待直板 天语T2A手机-红色-福寿款,89.00,400+
诺基亚（NOKIA） 130DS手机老人机移动超长待机老人机大按键老人机大字体老人机直板大音量老人机 黑色,156.00,1600+
BIHEE 百合C55 电信老人机直板三防老人手机 黑色,158.00,1400+
TCL P588L 电信4G版入门级智能手机 老人机 学生机 备用机 双卡双待 前黑后粉 1+8G电信4G版,249.00,60+
华为（HUAWEI） 华为nova3i 手机 亮黑色 全网通(6G+128G),2199.00,600+
华为（HUAWEI） 荣耀7 畅玩7 全网通4G手机 双卡双待 金色 2GB+16GB,468.00,1
小米（MI） 小米8SE 手机 灰色 全网通(6G RAM + 64G ROM),1658.00,1500+
华为（HUAWEI） 荣耀8 全网通4G 双面2.5D弧面玻璃 麒麟950 八核智能手机 NFC闪付 魅海蓝 4+32GB,1199.00,40+
华为（HUAWEI） 【白条3期免息】 荣耀10  移动联通电信4G 手机 双卡双待 幻影紫 全网通 6GB+128GB,2599.00,70+
小米（MI） 小米8SE 手机 灰色 全网通(6G RAM + 64G ROM),1658.00,1500+
华为（HUAWEI） 荣耀8 全网通4G 双面2.5D弧面玻璃 麒麟950 八核智能手机 NFC闪付 魅海蓝 4+32GB,1199.00,40+
华为（HUAWEI） 【白条3期免息】 荣耀10  移动联通电信4G 手机 双卡双待 幻影紫 全网通 6GB+128GB,2599.00,70+
华为（HUAWEI） 畅享8e 青春版全面屏全网通4G移动电信版联通 智能老人机手机 大字体双卡双待 黑色【礼盒版】,799.00,20+
中兴（ZTE） 赠品 手机指环扣支架,199.00,1.9万+
纽曼（Newman） 手机腰包 可挂腰包 以收到实物为准 颜色随机,9.00,20+
守护宝 （上海中兴）L530G 移动/联通2G经典款直板大按键老人手机 一键sos收音机手电筒锁键盘 黑色,129.00,6
爱心东东BIHEE I100G  移动/电信翻盖老人手机大字大声老年手机 红色 移动版,149.00,200+
华为（HUAWEI） 华为P20 AI智慧全面屏 手机 亮黑色 全网通(6GB +64GB),3388.00,200+
华为（HUAWEI） 荣耀畅玩7x 正品官方旗舰店 八核手机 极光蓝 全网通(4G+64G)高配版,1068.00,600+
华为（HUAWEI） 荣耀畅玩7A 全面屏手机 全网通移动联通电信4G双卡双待 铂光金 ( 2GB+32GB ),599.00,40+
华为（HUAWEI） 畅玩6 荣耀6 畅玩7 全网通4G 双卡双待 老人智能手机 畅玩7【金色】 全网通移动版(2GB+16GB),459.00,1900+
小米（MI） 红米6A 手机 樱花粉 全网通 2GB+16GB,569.00,0
广信（KINGSUN） EF36手机 触屏按键智能老人手机 双卡双待  全网通4Gwifi 金色 全网通,388.00,600+
华为（HUAWEI） honor/荣耀9i 手机 梦幻紫 全网通 4GB+128G,1594.00,200+
摩托罗拉（Motorola） Moto z2 play JBL音响模块单模块(不带手机),497.00,500+
华为（HUAWEI） 荣耀 9i 手机 魅海蓝 全网通 4GB+64GB,1199.00,700+
华为（HUAWEI） 荣耀8X Max 全网通4G手机 珍珠屏 幻夜黑 4G+128G,1679.00,100+
魅族（MEIZU） 魅族 X8全面屏游戏拍照手机 全网通移动联通电信4G手机 双卡双待 玉白 4GB+64GB,1649.00,4
华为（HUAWEI） 畅享6S 双卡双待 智能老人手机 金色通4G(3GB+32GB) 银色 移动全网通,698.00,10+
小米（MI） 小米8青春版 4G智能手机 全网通 梦幻蓝 6GB+64GB,1699.00,70+
Apple 苹果 iPhone XR 手机 黑色 全网通 128GB,6458.00,100+
华为（HUAWEI） 荣耀畅玩7C 全面屏手机 全网通移动联通电信4G手机 双卡双待 魅焰红 4G+64G,1158.00,50+
小米（MI） 小米Max2 手机 金色 全网通(4G+64G)标配,998.00,400+
小辣椒 红辣椒S7 移动联通双4G 双卡双待 智能手机微信8开 香槟金 (2GB+16GB) 标配,459.00,100+
魅族（MEIZU） 魅蓝 6T 全网通移动联通电信4G   全面屏智能手机 双卡双待 曜石黑 (4G RAM+64G ROM),939.00,100+
华为（HUAWEI） 荣耀 畅玩6全网通4G智能手机 双卡双待移动联通电信4G老人手机安卓 金色 全网通(2G+16G),515.00,6
华为（HUAWEI） Mate RS 保时捷设计版手机 玄黑 全网通(6G+256G),8888.00,100+
华为（HUAWEI） 荣耀6X畅玩6X移动联通电信全网通4G手机 双卡双待5.5英寸屏 冰河银 公开全网通4G(4GB运存+32GB内存),819.00,100+
小米（MI） 红米6A 智能老人手机小米手机送耳机+壳膜 樱花粉 3+32G,739.00,90+
Apple 苹果 iPhone XR 手机 黑色 全网通 128GB,6458.00,100+
华为（HUAWEI） 荣耀畅玩7C 全面屏手机 全网通移动联通电信4G手机 双卡双待 魅焰红 4G+64G,1158.00,50+
小米（MI） 小米Max2 手机 金色 全网通(4G+64G)标配,998.00,400+
小辣椒 红辣椒S7 移动联通双4G 双卡双待 智能手机微信8开 香槟金 (2GB+16GB) 标配,459.00,100+
魅族（MEIZU） 魅蓝 6T 全网通移动联通电信4G   全面屏智能手机 双卡双待 曜石黑 (4G RAM+64G ROM),939.00,100+
华为（HUAWEI） 荣耀 畅玩6全网通4G智能手机 双卡双待移动联通电信4G老人手机安卓 金色 全网通(2G+16G),515.00,6
华为（HUAWEI） Mate RS 保时捷设计版手机 玄黑 全网通(6G+256G),8888.00,100+
华为（HUAWEI） 荣耀6X畅玩6X移动联通电信全网通4G手机 双卡双待5.5英寸屏 冰河银 公开全网通4G(4GB运存+32GB内存),819.00,100+
小米（MI） 红米6A 智能老人手机小米手机送耳机+壳膜 樱花粉 3+32G,739.00,90+
朵唯（DOOV） V31 (1G+16GB)香槟金 移动联通双4G 大屏大字老人智能机 学生女性手机 香槟金【1G+16G】移动联通双4G,309.00,400+
华为（HUAWEI） 【白条3期免息】 畅享MAX 手机 移动定制全网通 幻夜黑 4G+128G裸机,1999.00,3
BIHEE 百合 A3 全网通老人机电信移动智能翻盖手机 蓝色,369.00,300+
爱心东东守护宝 (上海中兴) L580 老年手机 移动联通 老人手机 学生备用功能机 黑色,199.00,6100+
海尔（Haier） M365 移动 联通 翻盖老人手机 双卡双待 学生备用功能机 金色 标配+8G内存卡,219.00,100+
华为（HUAWEI） 畅享8e 全面屏后置双摄手机 双卡双待 黑色 全网通(3G RAM + 32G ROM),768.00,40+
华为（HUAWEI） P20Pro全网通智能手机 极光闪蝶色 8G+128G赠荣耀原装耳机+一年碎屏险,5288.00,1100+
天语（K-Touch） T3 三防老人手机 直板户外备用机 双卡双待 大容量电池 黑色,118.00,400+
华为（HUAWEI） G9 Plus 全网通4G手机  双卡双待 华为G9puls 月光银 3+32G移动版全网通,829.00,80+
Apple 苹果8 iPhone8 4G手机 深空灰 全网通64G,4888.00,6900+
小米（MI） 小米mix3 全面屏游戏手机2 黑色 6G+128G 全网通,3258.00,200+
华为（HUAWEI） 荣耀畅玩8C 手机 幻夜黑 全网通 4GB+32GB,999.00,10+
飞利浦（PHILIPS） E135X 翻盖老人手机 移动/联通2G 男女 功能老年机 炫舞红,279.00,400+
华为（HUAWEI） nova 3全面屏手机 全网通 蓝楹紫（6G+128G）,2399.00,30+
魅族（MEIZU） 魅族E3 魅蓝E3 全面屏 游戏手机 曜石黑 全网通(6GB+64GB),1548.00,2800+
Apple 苹果 iPhone X (A1865)全面屏 手机 深空灰色 全网通256GB,8588.00,300+
OPPO A1 新品全面屏拍照手机 3+32G 全网通4G 双卡双待 千元机 深海蓝 官方标配,999.00,1900+
华为（HUAWEI） 华为荣耀9 青春版 手机 魅海蓝 全网通(3+32G),999.00,30+
爱心东东优购（UooGou） F8全网通手机 2GB+16GB 移动联通电信4G智能手机一体机 双卡双待 典雅白,399.00,90+
小格雷 S1 智能儿童手机游戏管控学生手机 32G  移动联通4G手机 双卡双待 土豪金,1149.00,600+
华为（HUAWEI） 华为P10 手机 钻雕金 4G+全网通（4G+64G）标配,2099.00,1900+
爱心东东优购（UooGou） F8全网通手机 2GB+16GB 移动联通电信4G智能手机一体机 双卡双待 典雅白,399.00,90+
小格雷 S1 智能儿童手机游戏管控学生手机 32G  移动联通4G手机 双卡双待 土豪金,1149.00,600+
华为（HUAWEI） 华为P10 手机 钻雕金 4G+全网通（4G+64G）标配,2099.00,1900+
华为（HUAWEI） 荣耀 畅玩7 全面屏老人手机 蓝色 全网通 2G+16G,468.00,1600+
爱心东东守护宝 (上海中兴) L518 移动/联通 翻盖老人手机 老年手机 学生备用功能机 暮光黑,199.00,1200+
Apple 苹果 iphone XS Max 双卡双待手机 深空灰 64G,8888.00,80+
NEWMIND NO.2超小迷你移动小手机男女款袖珍手机移动联通双卡双待学生小手机时尚卡通卡片手机老 黑色,99.00,2300+
诺基亚（NOKIA） 诺基亚 X6 手机 极地白 全网通 4GB+64GB,1399.00,1200+
美图（meitu） M8s 全网通美颜自拍手机 芭比粉,928.00,50+
华为（HUAWEI） 华为nova3e 手机 樱语粉 全网通 4GB+128GB,1738.00,3400+
海囤全球Apple iPhone XS 苹果XS MAX全面屏手机（美版有锁激活 卡贴解锁）移动联通4G XS MAX黑色（裸机） 512G美版有锁激活,7580.00,0
中兴（ZTE） 中兴BA603 全网通 双卡双待NFC版 4G智能手机 夜空黑(1+16GB)无NFC版,399.00,200+
爱心东东捷语（GoFly） 2200S 联通/移动 电霸老人机 老年手机 手电 一键拔号 非智能手机 红色 2200MA,78.00,1400+
守护宝（上海中兴）L610电信老人手机 2G老年机 直板按键学生功能机 雅典红 电信版,218.00,300+
纽曼（Newman） A520 儿童手机 移动联通2G 学生迷你小手机 粉色 儿童手机,99.00,40+
爱心东东飞利浦（PHILIPS） E181 移动版 双卡双待 直板老人手机 香槟金,199.00,10+
爱心东东华为（HUAWEI） Mate RS保时捷 商务手机20 玄黑 全网通  6G+256G,9188.00,10+
华为（HUAWEI） 荣耀畅玩7A 全面屏全网通4G移动电信版联通 智能老人机手机 大字体 双卡双待 幻夜黑 2+32G标配版,799.00,200+
华为（HUAWEI） 畅享MAX 手机 幻夜黑 全网通 4GB+128GB,1649.00,9
黑鲨 游戏手机 全面屏 全网通4G 苍穹灰 全网通（8G RAM+128G ROM）,2679.00,900+
海囤全球Apple iphone XS 全面屏苹果xs SIM+eSIM单卡手机 金色 港版 全网通 64GB,7788.00,20+
华为（HUAWEI） 畅享7S 全面屏双摄 手机 双卡双待 黑色 全网通(4G RAM + 64G ROM),1099.00,100+
诺基亚（NOKIA） 诺基亚 3.1Plus 手机 智能4G全网通大全面屏手机 白色 全网通(3G+32G),1099.00,0
OPPO R17【12.12特惠送蓝牙音箱】12期免息 半年碎屏险 屏下指纹手机 雾光金 8G+128G 官网标配,3499.00,1800+
华为（HUAWEI） 荣耀play  手机 幻夜黑 全网通4G+64G,1699.00,500+
诺基亚（NOKIA） 诺基亚8110 香蕉手机双卡双待经典复刻 炫酷滑盖 4G热点备用滑盖功能机 黑色,499.00,40+
纽曼（Newman） F1+ 电信2G 直板跑车儿童手机 迷你个性 学生男女手机 蓝色,158.00,100+
爱心东东纽曼（Newman） F189 移动 2G 翻盖老人手机 红色,148.00,70+
华为（HUAWEI） 华为荣耀畅玩7全面屏手机 金色 2G+16GB【全网通4G】,599.00,5000+
华为（HUAWEI） 荣耀 畅玩5 移动版全网通4G智能手机 老人机 双卡双待 畅玩5金色全网通,518.00,90+
华为（HUAWEI） 畅享7S 全面屏双摄 手机 双卡双待 黑色 全网通(4G RAM + 64G ROM),1099.00,100+
诺基亚（NOKIA） 诺基亚 3.1Plus 手机 智能4G全网通大全面屏手机 白色 全网通(3G+32G),1099.00,0
OPPO R17【12.12特惠送蓝牙音箱】12期免息 半年碎屏险 屏下指纹手机 雾光金 8G+128G 官网标配,3499.00,1800+
华为（HUAWEI） 荣耀play  手机 幻夜黑 全网通4G+64G,1699.00,500+
诺基亚（NOKIA） 诺基亚8110 香蕉手机双卡双待经典复刻 炫酷滑盖 4G热点备用滑盖功能机 黑色,499.00,40+
纽曼（Newman） F1+ 电信2G 直板跑车儿童手机 迷你个性 学生男女手机 蓝色,158.00,100+
爱心东东纽曼（Newman） F189 移动 2G 翻盖老人手机 红色,148.00,70+
华为（HUAWEI） 华为荣耀畅玩7全面屏手机 金色 2G+16GB【全网通4G】,599.00,5000+
华为（HUAWEI） 荣耀 畅玩5 移动版全网通4G智能手机 老人机 双卡双待 畅玩5金色全网通,518.00,90+
夏新（Amoi） 夏新手机A50老人机智能机移动联通双卡双待4G视频2GB+16GB A50黑色,299.00,200+
华为（HUAWEI） 华为mate10 保时捷设计限量版 手机 钻石黑 6+256G 全网通,5198.00,3
HUAWEI 华为 P20 徕卡 全面屏 游戏 手机 极光色 全网通  6G+128G,3888.00,100+
华为（HUAWEI） 荣耀9青春版手机 海鸥灰 全网通高配版(4G+32G),996.00,2200+
欧奇（OUKI） OK520 移动联通2G 老年人手机 直板按键功能机 超长待机老人机 双卡双待 红色,109.00,800+
飞利浦（PHILIPS） E133X 电信版手机 老人机 功能机 备用机 黑色,218.00,50+
海囤全球Apple 苹果iPhone XS/XS Max（海外版激活有锁）移动联通4G手机 iphoneXS银白色 64GB美版两网有锁激活,6668.00,700+
Apple 苹果 iPhone 8手机全网通4G原封正品国行移动联通电信 黑色 64G,4999.00,30+
360 N7 Lite 全网通 4GB+32GB 幻影黑 移动联通电信4G手机 4GB+32GB,888.00,20+
小霸王（SUBOR） 小霸王S7儿童手机 儿童双重定位手机  儿童管控手机 移动2G手机 金色 官方标配,198.00,10+
铂爵（BIOJUET） 凯旋V8 高端轻奢商务智能手机 双系统加密虹膜解锁 6+128G全网通4G 绅士黑 私人订制,11999.00,8
联想（Lenovo） A588T  翻盖手机 老人智能机 移动3G 荣耀金,368.00,1000+
爱心东东华为（HUAWEI） 华为畅享8全面屏 全网通4G 移动联通电信版 智能老人机手机 双卡双待 金色 4GB+64GB,1099.00,6
小米（MI） 红米6A 全面屏全网通4G移动电信版联通 智能老人机手机 大字体 双卡双待 巴里蓝32G+3G全网通送大桌面,799.00,100+
华为（HUAWEI） 荣耀 畅玩7 手机 黑色 全网通4G 双卡双待 人脸识别,475.00,100+
华为（HUAWEI） 荣耀V10 手机 魅力红 全网通 (6G+64G),1718.00,200+
华为（HUAWEI） 荣耀10青春版 手机 幻夜黑 6GB+64GB,1699.00,5
海囤全球苹果（Apple）Iphone XS/Iphone XS MAX移动联通电信全网通4G智能高端手机 XS 64GB 金色（港版）,7988.00,400+
创星 ATMAN R9 儿童学生迷你袖珍触摸按键小卡片手机 移动2G 双卡双待 黑色,159.00,2500+
飞利浦（PHILIPS） E107 老人手机 移动老年机 双卡双待 直板长待机 黑色,99.00,100+
小米（MI） 红米5 Plus 全面屏 智能手机 玫瑰金 全网通(4G+64G)高配,959.00,2400+
创星 ATMAN R9 儿童学生迷你袖珍触摸按键小卡片手机 移动2G 双卡双待 黑色,159.00,2500+
飞利浦（PHILIPS） E107 老人手机 移动老年机 双卡双待 直板长待机 黑色,99.00,100+
小米（MI） 红米5 Plus 全面屏 智能手机 玫瑰金 全网通(4G+64G)高配,959.00,2400+
爱心东东捷语（GoFly） E2200  直板按键老人手机  老年机 移动联通2G 单卡 黑色,69.00,100+
华为（HUAWEI） 荣耀畅玩8C 全网通4G手机 铂光金 4G+64G,1399.00,20+
华为（HUAWEI） 畅享8e青春版 手机 蓝色 2G+32G全网通,630.00,1
华为（HUAWEI） 畅享9 plus手机 幻夜黑 全网通 4GB+128GB,1529.00,0
华为（HUAWEI） 荣耀7A 畅玩7A 人脸识别全面屏手机 幻夜黑 全网通2G+32G,698.00,10+
Tonino Lamborghini 托尼洛·兰博基尼高端手机 全网通4g 双卡双待 新款 黑色,19999.00,30+
易百年 Ez908按键4G安卓智能手机触屏移动大屏大字大声手写老人手机 玫瑰金,499.00,400+
优思（Uniscope） US8  直板 2G 老人手机 金色 电信版（官方标配）,128.00,800+
华为（HUAWEI） nova2  移动4G+全网通 智能手机 双卡双待 极光蓝(4GB RAM+64GB ROM),1228.00,1500+
锤子（smartisan） 坚果Pro2 全面屏手机 全网通 酒红色 6GB+64GB,1558.00,1500+
易百年 联通4G3G 特色手机 老人机 老年机功能机 按键直板  卡片手机学生儿童 高端黑-联通4G,265.00,40+
AGM X3 骁龙845 户外三防智能手机 8G+128G 鳄鱼纹皮质套装版 双卡双待 游戏手机 鳄鱼纹JBL套装版 8G+256G,5299.00,100+
海囤全球APPLE iPhone XR全面屏手机苹果Xr（有锁美版激活）移动联通4G智能手机 黑色 美版有锁激活两网64GB,5088.00,900+
华为（HUAWEI） 荣耀畅玩8C 手机 极光蓝 全网通4GB+32GB,999.00,0
OPPO R17【12.12特惠送智能手环】12期免息 幻色渐变机身屏下指纹手机 8G+128G 雾光渐变色 官网标配,3599.00,1800+
华为（HUAWEI） 华为 nova2S 手机 樱粉金 全网通(6G+128G),2049.00,2000+
华为（HUAWEI） mate10 pro手机 宝石蓝 全网通 6GB+128GB,3028.00,8
一加 6手机 OnePlus6 5t升级版 全面屏双摄游戏手机 全网通4G 双卡双待 亮瓷黑 8G+128G,2969.00,3000+
海囤全球Apple 【赠品勿拍】iPhoneXR纳米膜苹果xr手机膜防爆 弧边防刮贴膜 iPhoneXR 纳米膜,49.00,300+
魅族（MEIZU） 魅蓝E3 手机 双卡双待 香槟金 全网通(6G RAM + 64G ROM),1469.00,100+
爱心东东华为（HUAWEI） nova3i 全面屏高清四摄游戏手机 蓝楹紫 全网通 6GB+128GB,1999.00,50+
华为（HUAWEI） 荣耀7C 畅玩7C 全面屏手机 铂光金 全网通(4GB 64GB),1129.00,100+
小米（MI） 红米6A 智能老人手机 全网通版 移动联通电信4G手机 双卡双待 樱花粉 全网通3GB+32GB,649.00,20+
爱心东东OPPO Find X【Super VOOC超闪版6期免息 】8G+256G双曲面全景屏全网通手机 VOOC超闪版 波尔多红(8G+256G),5499.00,300+
联想A5 3GB+16GB 螺黛黑 5.45英寸全面屏 全网通手机 双卡双待,428.00,1.1万+
华为（HUAWEI） mate20 手机 亮黑色 全网通6G+128G,4499.00,10+
联想 （Lenovo）A588T 翻盖手机老人智能机双卡双待荣耀金 随机送A588t皮套,368.00,400+
海囤全球Apple 【赠品勿拍】iPhoneXR纳米膜苹果xr手机膜防爆 弧边防刮贴膜 iPhoneXR 纳米膜,49.00,300+
魅族（MEIZU） 魅蓝E3 手机 双卡双待 香槟金 全网通(6G RAM + 64G ROM),1469.00,100+
爱心东东华为（HUAWEI） nova3i 全面屏高清四摄游戏手机 蓝楹紫 全网通 6GB+128GB,1999.00,50+
华为（HUAWEI） 荣耀7C 畅玩7C 全面屏手机 铂光金 全网通(4GB 64GB),1129.00,100+
小米（MI） 红米6A 智能老人手机 全网通版 移动联通电信4G手机 双卡双待 樱花粉 全网通3GB+32GB,649.00,20+
爱心东东OPPO Find X【Super VOOC超闪版6期免息 】8G+256G双曲面全景屏全网通手机 VOOC超闪版 波尔多红(8G+256G),5499.00,300+
联想A5 3GB+16GB 螺黛黑 5.45英寸全面屏 全网通手机 双卡双待,428.00,1.1万+
华为（HUAWEI） mate20 手机 亮黑色 全网通6G+128G,4499.00,10+
联想 （Lenovo）A588T 翻盖手机老人智能机双卡双待荣耀金 随机送A588t皮套,368.00,400+
小米（MI） 红米S2 手机 铂银灰 全网通4+64G,868.00,100+
华为（HUAWEI） 畅享8plus 全面屏手机9 金色 全网通( 4G+64G),1238.00,600+
华为（HUAWEI） nova3e 全面屏手机 全网通 克莱因蓝 （4G+64G）,1599.00,400+
360 N7 pro 手机 玛瑙黑 全网通 6GB+64GB,1428.00,20+
爱心东东迪美（DIM） R11 5.5英寸全网通移动联通电信4G 16G内存智能手机 双卡双待 金色,399.00,300+
酷派（Coolpad） Y803-9移动联通电信全网通4G手机双卡双待NFC识别智能手机 金色 3G+16G标配,529.00,10+
BIHEE 百合 A7+ 全网通智能老人手机  双卡双待 金色,308.00,100+
天语（K-TOUCH） T2a老人手机大字体大音量手电筒按键直板功能男女老人机 天语T2A手机-红色-福寿款,89.00,80+
波导（BiRD） A8 老人手机 移动联通 按键 直板 备用 功能机 老年人 黑色（老年版） 原装标配+电池,125.00,100+
魅族（MEIZU） 魅族note8 手机 曜黑 全网通4GB 64GB,1158.00,80+
创星 8S移动联通4G3G卡片手机纤薄迷你智能机超小 学生儿童 双卡双待 袖珍手机 卡片智能手机 黑色,389.00,500+
华为（HUAWEI） 华为 mate20 手机 翡冷翠 全网通(6G+64G),3999.00,10+
爱心东东华为（HUAWEI） 荣耀畅玩7X 全网通4G双卡双待 移动联通电信4G手机 智能 老人女性 学生机 铂光金4GB+32GB,959.00,200+
三星（SAMSUNG） Galaxy S9 手机 夕雾紫 全网通(4GB+128GB),4858.00,10+
华为（HUAWEI） 畅享8e青春版 全面屏 4G手机 金色 2GB+32GB,699.00,70+
金柏利 001 移动/联通 学生儿童迷你卡片小手机 双卡双待 金色,238.00,8
爱心东东华为（HUAWEI） 荣耀 Magic2 魔法全视屏 麒麟980AI芯片 屏内指纹 手机 渐变黑 全网通8+128G,4299.00,6
飞利浦（PHILIPS） E212A 翻盖老人手机 移动联通版  学生 备用 双卡双待 咖啡金 0,299.00,50+
诺基亚（NOKIA） 105DS 移动联通2G  双卡双待儿童学生备用功能机老人机老年手机 新版-黑色,158.00,1900+
华为（HUAWEI） 畅享9plus 全面屏手机8 宝石蓝 4G+128G 全网通,1588.00,100+
中兴（ZTE） 中兴远航5Plus 移动联通电信 全网通 双卡双待4G智能手机 5000毫安大电量 黑色 (4GB 64GB),738.00,20+
诺基亚（NOKIA） 105DS 移动联通2G  双卡双待儿童学生备用功能机老人机老年手机 新版-黑色,158.00,1900+
华为（HUAWEI） 畅享9plus 全面屏手机8 宝石蓝 4G+128G 全网通,1588.00,100+
中兴（ZTE） 中兴远航5Plus 移动联通电信 全网通 双卡双待4G智能手机 5000毫安大电量 黑色 (4GB 64GB),738.00,20+
爱心东东飞利浦 E151Y 电信直板老人手机 超长待机  大按键大字体大音量  学生备用机 炫舞红,198.00,60+
华为（HUAWEI） 华为nova 3全面屏拍照美颜手机 蓝楹紫 6G+128GB全网通,2499.00,700+
华为（HUAWEI） 荣耀V9 全网通 移动联通电信4G 双卡双待 智能手机 极光蓝 全网通4G【6GB+64GB】,1658.00,300+
魅族（MEIZU） Note8 移动联通电信全网通4G 双卡双待 全面屏拍照智能手机 曜黑 (4G RAM+64G ROM),1198.00,20+
魅族（MEIZU） 魅族 16x 手机8 青春版 轻奢旗舰手机 汝窑白 全网通（6GB+128GB),2288.00,100+
魅族（MEIZU） 魅族M15 手机 砂砾金 全网通(4G+64G),1188.00,200+
爱心东东ATMAN X20 刘海全面屏智能手机 全网通4G 移动联通电信 人脸+指纹解锁 双卡双待 一体机 蓝色 高配版 3GB+64GB,658.00,900+
华为（HUAWEI） 荣耀7X 畅玩7X 全面屏手机 魅焰红 全网通4G（4G+32G）,869.00,90+
Apple 苹果 iPhone Xs Max 手机 金色 全网通 256GB,10999.00,0
华为（HUAWEI） nova 2S 全面屏 全网通手机（6G+128G） 曜石黑,2099.00,100+
爱心东东优购（UooGou） R11S 5.8英寸 4+64G全网通智能手机 极光蓝,599.00,100+
OPPO A1【到手价999】 3G+32G大内存 移动联通电信4G手机 3G+32G深海蓝,999.00,3900+
华为（HUAWEI） 荣耀8青春版 全网通4G智能手机 双卡双待 流光金 3G +32G 标配版,899.00,2800+
广信（KINGSUN） EF33 全网通电信4G 双卡双待 老人学生智能手机 红色 1G+8G,309.00,800+
华为（HUAWEI） 麦芒3 华为C199电信4G手机 双卡双待 支持NFC 前白后银 C199电信NFC版,568.00,30+
华为（HUAWEI）【12.12直降】华为畅享8e手机 全面屏后置双摄 全网通 黑色 3GB+32GB,999.00,100+
华为（HUAWEI） 华为Mate10 Pro手机 摩卡金 全网通(6GB 128GB),3088.00,30+
爱心东东华为（HUAWEI） 荣耀9i手机 魅海蓝 全网通(4G+128G),1499.00,100+
魅族（MEIZU） 魅族（MEIZU） 魅蓝S6 全面屏手机 磨砂黑 全网通(3G+64G),928.00,1100+
